account_id,month_start,month_label,month_index,tenure_months,plan_tier,seats_licensed,mrr_usd,arr_usd,term_end_date,days_subscribed,core_events,total_events,active_users,active_days,sessions,feature_areas_used,distinct_features_used,power_feature_events,advanced_feature_events,seat_utilisation,events_per_active_user,top_user_event_share,tickets_opened,high_priority_tickets,avg_csat,last_event_date,prev_core_events,rolling_3m_events,prior_3m_events,is_contiguous,consecutive_zero_usage_months,mom_change_pct,rolling_3m_change_pct,days_to_renewal,account_name,industry,country,employee_band,acquisition_channel,csm_owner,is_managed_account,signup_date,feature_areas_adopted,adoption_breadth_pct,size_segment,lifecycle_segment,engagement_segment,flag_zero_usage,flag_dormant_2m,flag_sharp_mom_decline,flag_sustained_decline,flag_low_seat_utilisation,flag_single_active_user,flag_narrow_adoption,flag_low_frequency,flag_support_pressure,flag_renewal_soon,risk_score,risk_band,risk_reasons
ACC-00421,2026-07-01,2026-07,23,16,starter,17,194.52,2334.24,2027-03-14,31,4,11,2,4,11,3,4,1,1,0.1176,2.0,0.75,0,0,,2026-07-30,10,6.333333333333333,13.333333333333334,true,0,,,256,OnyxHoldings 386,Financial Services,United Kingdom,1-50,inbound,F. Tanaka,true,2025-03-14,3,0.5,Self-Serve,Established,Casual,false,false,false,false,true,false,false,false,false,false,10,Low,only 12.0% of seats active
ACC-00223,2025-09-01,2025-09,13,23,starter,16,186.46,2237.52,2025-10-13,30,26,47,7,16,40,4,9,0,6,0.4375,3.71,0.3846,1,0,,2025-09-30,34,30.0,31.666666666666668,true,0,-0.2353,-0.0526,42,CorvusPartners 190,Financial Services,Australia,201-1000,partner,E. Rossi,true,2023-10-14,4,0.667,Self-Serve,Established,Engaged,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 42 days
ACC-00479,2026-07-01,2026-07,23,10,starter,15,183.26,2199.12,2026-09-06,31,100,133,8,26,101,6,16,8,25,0.5333,12.5,0.52,0,0,,2026-07-31,84,88.66666666666667,78.66666666666667,true,0,0.1905,0.1271,67,SummitCollective 444,Technology,United States,201-1000,inbound,F. Tanaka,true,2025-09-06,6,1.0,Self-Serve,Establishing,Power,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 67 days
ACC-00199,2026-07-01,2026-07,23,35,starter,16,175.06,2100.72,2026-08-05,31,75,123,11,27,115,2,4,11,15,0.6875,6.82,0.2,1,0,,2026-07-31,61,67.0,61.0,true,0,0.2295,0.0984,35,OnyxGroup 188,Professional Services,United States,1-50,inbound,F. Tanaka,true,2023-08-06,2,0.333,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 35 days
ACC-00213,2026-07-01,2026-07,23,34,starter,14,174.99,2099.88,2026-09-17,31,369,472,13,30,199,6,16,17,114,0.9286,28.38,0.6965,1,0,,2026-07-31,324,361.6666666666667,336.3333333333333,true,0,0.1389,0.0753,78,LumenSolutions 294,Technology,Germany,201-1000,partner,E. Rossi,true,2023-09-18,6,1.0,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 78 days
ACC-00302,2026-07-01,2026-07,23,26,starter,15,174.88,2098.56,2027-05-31,31,9,16,3,7,14,2,4,1,3,0.2,3.0,0.7778,0,0,,2026-07-31,6,8.666666666666666,6.333333333333333,true,0,,,334,HarborWorks 117,Financial Services,Canada,1-50,partner,E. Rossi,true,2024-05-31,2,0.333,Self-Serve,Mature,Casual,false,false,false,false,true,false,false,false,false,false,10,Low,only 20.0% of seats active
ACC-00198,2026-07-01,2026-07,23,36,starter,14,172.56,2070.72,2027-07-30,31,18,35,4,15,35,2,4,0,5,0.2857,4.5,0.5,1,1,,2026-07-31,14,17.0,15.666666666666666,true,0,,,394,VertexPartners 094,Manufacturing,United Kingdom,201-1000,partner,B. Lindqvist,true,2023-07-31,2,0.333,Self-Serve,Mature,Engaged,false,false,false,false,true,false,false,false,false,false,10,Low,only 29.0% of seats active
ACC-00470,2026-07-01,2026-07,23,11,starter,14,161.76,1941.12,2026-08-01,31,198,247,12,31,178,5,13,16,36,0.8571,16.5,0.4697,1,0,,2026-07-31,155,150.0,148.0,true,0,0.2774,0.0135,31,QuartzAnalytics 383,Retail,Germany,1-50,referral,F. Tanaka,true,2025-08-01,5,0.833,Self-Serve,Establishing,Power,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 31 days
ACC-00117,2026-07-01,2026-07,23,42,starter,15,155.56,1866.72,2027-01-16,31,7,8,3,7,8,2,5,0,5,0.2,2.33,0.5714,0,0,,2026-07-30,7,7.333333333333333,13.333333333333334,true,0,,,199,CedarIndustries 269,Education,Germany,1000+,referral,F. Tanaka,true,2023-01-17,2,0.333,Self-Serve,Mature,Casual,false,false,false,false,true,false,false,false,false,false,10,Low,only 20.0% of seats active
ACC-00122,2026-01-01,2026-01,17,35,starter,14,149.46,1793.52,2026-02-09,31,9,22,6,6,22,3,6,5,3,0.4286,1.5,0.2222,0,0,,2026-01-30,15,12.666666666666666,10.333333333333334,true,0,,,39,KestrelHoldings 242,Technology,United States,1-50,partner,B. Lindqvist,true,2023-02-10,3,0.5,Self-Serve,Mature,Casual,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 39 days
ACC-00228,2026-07-01,2026-07,23,33,starter,13,147.49,1769.88,2026-10-25,31,215,297,5,29,128,6,17,30,67,0.3846,43.0,0.8186,2,0,2.0,2026-07-31,182,205.0,154.33333333333334,true,0,0.1813,0.3283,116,LumenCollective 096,Healthcare,Germany,1-50,outbound,E. Rossi,true,2023-10-26,6,1.0,Self-Serve,Mature,Engaged,false,false,false,false,false,true,false,false,false,false,10,Low,usage concentrated in one user
ACC-00366,2026-07-01,2026-07,23,20,starter,12,142.74,1712.88,2026-11-25,31,150,185,5,30,90,6,17,17,33,0.4167,30.0,0.8867,0,0,,2026-07-31,104,124.66666666666667,88.66666666666667,true,0,0.4423,0.406,147,RiverstoneSystems 351,Financial Services,United States,51-200,self_serve,G. Alvarez,true,2024-11-25,6,1.0,Self-Serve,Established,Engaged,false,false,false,false,false,true,false,false,false,false,10,Low,usage concentrated in one user
ACC-00239,2026-07-01,2026-07,23,32,starter,12,133.04,1596.48,2026-11-17,31,6,11,3,5,10,2,3,0,1,0.25,2.0,0.6667,0,0,,2026-07-24,7,5.0,9.333333333333334,true,0,,,139,MeridianTechnologies 211,Technology,United States,201-1000,self_serve,C. Moreau,true,2023-11-18,2,0.333,Self-Serve,Mature,Casual,false,false,false,false,true,false,false,false,false,false,10,Low,only 25.0% of seats active
ACC-00216,2026-07-01,2026-07,23,34,starter,12,132.17,1586.04,2026-09-22,31,21,38,5,14,37,3,8,2,7,0.4167,4.2,0.4286,0,0,,2026-07-31,17,22.333333333333332,27.666666666666668,true,0,,-0.1928,83,KestrelSolutions 066,Retail,United States,1-50,referral,E. Rossi,true,2023-09-23,3,0.5,Self-Serve,Mature,Engaged,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 83 days
ACC-00109,2026-07-01,2026-07,23,43,starter,12,127.25,1527.0,2026-12-19,31,74,120,5,25,67,2,5,2,26,0.4167,14.8,0.9459,0,0,,2026-07-31,110,85.0,71.33333333333333,true,0,-0.3273,0.1916,171,SummitHoldings 026,Technology,United States,201-1000,partner,E. Rossi,true,2022-12-20,2,0.333,Self-Serve,Mature,Engaged,false,false,false,false,false,true,false,false,false,false,10,Low,usage concentrated in one user
ACC-00209,2026-07-01,2026-07,23,34,starter,11,115.91,1390.92,2026-09-04,31,29,49,7,18,47,4,9,1,12,0.6364,4.14,0.5862,1,1,1.0,2026-07-30,32,31.0,34.0,true,0,-0.0938,-0.0882,65,SummitDynamics 268,,United States,1-50,self_serve,H. Nowak,true,2023-09-05,4,0.667,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 65 days
ACC-00331,2026-07-01,2026-07,23,22,starter,9,112.84,1354.08,2026-09-25,31,30,48,3,18,40,2,3,2,3,0.3333,10.0,0.7333,0,0,,2026-07-31,27,29.333333333333332,30.0,true,0,0.1111,-0.0222,86,IronLabs 421,Financial Services,India,51-200,outbound,C. Moreau,true,2024-09-25,2,0.333,Self-Serve,Established,Engaged,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 86 days
ACC-00333,2026-07-01,2026-07,23,22,starter,10,107.93,1295.16,2026-09-28,31,12,20,4,7,18,3,5,0,1,0.4,3.0,0.4167,1,1,,2026-07-30,15,12.333333333333334,18.333333333333332,true,0,,,89,QuartzTechnologies 427,Technology,United Kingdom,51-200,referral,D. Sharma,true,2024-09-28,3,0.5,Self-Serve,Established,Casual,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 89 days
ACC-00049,2026-07-01,2026-07,23,47,starter,9,105.71,1268.52,2026-08-08,31,22,31,3,17,29,4,8,1,4,0.3333,7.33,0.4545,0,0,,2026-07-31,25,22.333333333333332,18.333333333333332,true,0,-0.12,,38,WillowWorks 105,Technology,United States,51-200,referral,G. Alvarez,true,2022-08-09,4,0.667,Self-Serve,Mature,Engaged,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 38 days
ACC-00053,2026-07-01,2026-07,23,47,starter,8,100.7,1208.4,2026-08-15,31,19,42,5,12,39,2,4,0,4,0.625,3.8,0.6316,0,0,,2026-07-31,22,24.333333333333332,29.666666666666668,true,0,-0.1364,-0.1798,45,HalcyonWorks 213,,India,51-200,outbound,F. Tanaka,true,2022-08-16,2,0.333,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 45 days
ACC-00191,2026-07-01,2026-07,23,36,starter,7,86.27,1035.24,2027-07-04,31,30,39,4,16,32,5,11,2,4,0.5714,7.5,0.8333,1,1,5.0,2026-07-30,33,33.333333333333336,36.0,true,0,-0.0909,-0.0741,368,PinnacleAnalytics 275,Retail,United States,1-50,partner,G. Alvarez,true,2023-07-05,5,0.833,Self-Serve,Mature,Power,false,false,false,false,false,true,false,false,false,false,10,Low,usage concentrated in one user
ACC-00485,2026-07-01,2026-07,23,9,starter,6,70.35,844.2,2026-10-01,31,34,55,3,20,45,3,10,2,11,0.5,11.33,0.9118,0,0,,2026-07-30,45,43.333333333333336,39.0,true,0,-0.2444,0.1111,92,SummitSolutions 378,Non-profit,United Kingdom,1000+,referral,D. Sharma,true,2025-10-01,3,0.5,Self-Serve,Establishing,Power,false,false,false,false,false,true,false,false,false,false,10,Low,usage concentrated in one user
ACC-00069,2026-07-01,2026-07,23,46,starter,6,67.57,810.84,2026-09-08,31,33,50,5,18,44,2,4,0,6,0.8333,6.6,0.5152,0,0,,2026-07-31,34,30.333333333333332,30.0,true,0,-0.0294,0.0111,69,CorvusHoldings 014,Non-profit,United States,1000+,partner,H. Nowak,true,2022-09-09,2,0.333,Self-Serve,Mature,Power,false,false,false,false,false,false,false,false,false,true,10,Low,renews in 69 days
ACC-00043,2026-07-01,2026-07,23,48,starter,6,65.23,782.76,2027-07-18,31,26,34,2,16,27,3,8,0,7,0.3333,13.0,0.9615,1,0,,2026-07-31,33,26.0,23.0,true,0,-0.2121,0.1304,382,WillowIndustries 149,Retail,United States,51-200,self_serve,G. Alvarez,true,2022-07-19,3,0.5,Self-Serve,Mature,Engaged,false,false,false,false,false,true,false,false,false,false,10,Low,usage concentrated in one user
ACC-00127,2026-07-01,2026-07,23,41,starter,4,48.62,583.44,2027-02-23,31,13,21,2,11,21,2,6,1,9,0.5,6.5,0.8462,0,0,,2026-07-31,18,16.0,16.0,true,0,,,237,VertexGroup 116,Technology,United Kingdom,51-200,inbound,A. Okafor,true,2023-02-24,2,0.333,Self-Serve,Mature,Engaged,false,false,false,false,false,true,false,false,false,false,10,Low,usage concentrated in one user
ACC-00180,2026-07-01,2026-07,23,37,starter,3,34.77,417.24,2027-06-14,31,5,8,1,5,8,3,3,1,0,0.3333,5.0,1.0,0,0,,2026-07-24,4,4.0,4.333333333333333,true,0,,,348,RiverstoneWorks 285,Healthcare,United States,201-1000,self_serve,G. Alvarez,true,2023-06-15,3,0.5,Self-Serve,Mature,Casual,false,false,false,false,false,true,false,false,false,false,10,Low,usage concentrated in one user
ACC-00042,2026-07-01,2026-07,23,48,enterprise,328,13903.63,166843.56,2027-07-17,31,519,705,102,31,569,5,15,23,126,0.311,5.09,0.2004,2,0,,2026-07-31,483,516.0,586.6666666666666,true,0,0.0745,-0.1205,381,VertexDynamics 028,Technology,United States,51-200,outbound,C. Moreau,true,2022-07-18,5,0.833,Enterprise,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00025,2026-07-01,2026-07,23,50,enterprise,257,11656.08,139872.96,2027-05-14,31,1349,1894,154,31,1184,5,14,132,306,0.5992,8.76,0.2824,1,0,,2026-07-31,1716,1457.0,1512.3333333333333,true,0,-0.2139,-0.0366,317,CobaltDynamics 304,Retail,Canada,1-50,self_serve,H. Nowak,true,2022-05-15,5,0.833,Enterprise,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00182,2026-07-01,2026-07,23,37,enterprise,257,11114.93,133379.16,2027-06-16,31,540,702,98,31,600,4,10,44,89,0.3813,5.51,0.0963,1,0,,2026-07-31,715,596.6666666666666,588.6666666666666,true,0,-0.2448,0.0136,350,SummitDynamics 004,Retail,United Kingdom,1000+,partner,B. Lindqvist,true,2023-06-17,4,0.667,Enterprise,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00301,2026-07-01,2026-07,23,26,enterprise,204,9857.84,118294.08,2027-05-27,31,342,492,87,30,394,5,14,81,130,0.4265,3.93,0.2807,1,0,,2026-07-31,326,351.0,386.0,true,0,0.0491,-0.0907,330,LumenPartners 250,Healthcare,Australia,51-200,outbound,D. Sharma,true,2024-05-27,5,0.833,Enterprise,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00140,2026-07-01,2026-07,23,40,enterprise,210,9486.24,113834.88,2027-03-15,31,837,1133,106,31,946,4,12,30,191,0.5048,7.9,0.086,1,0,5.0,2026-07-31,569,751.3333333333334,861.6666666666666,true,0,0.471,-0.128,257,HarborIndustries 029,Retail,India,1-50,outbound,F. Tanaka,true,2023-03-16,4,0.667,Enterprise,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00334,2026-07-01,2026-07,23,21,enterprise,192,9312.78,111753.36,2026-10-01,31,1227,1639,108,31,1191,6,17,98,365,0.5625,11.36,0.1907,0,0,,2026-07-31,1025,1051.0,1094.0,true,0,0.1971,-0.0393,92,BlueGroup 464,Retail,United States,1-50,self_serve,H. Nowak,true,2024-10-01,6,1.0,Enterprise,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00277,2026-07-01,2026-07,23,28,enterprise,190,9294.27,111531.24,2027-03-25,31,1483,2100,130,31,1600,6,17,114,398,0.6842,11.41,0.0809,0,0,,2026-07-31,1527,1574.3333333333333,1601.0,true,0,-0.0288,-0.0167,267,AsterCollective 120,Financial Services,United Kingdom,1-50,self_serve,E. Rossi,true,2024-03-25,6,1.0,Enterprise,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00426,2026-07-01,2026-07,23,16,enterprise,191,8971.97,107663.64,2027-03-21,31,1492,1980,135,31,1151,5,15,137,355,0.7068,11.05,0.1997,1,0,4.0,2026-07-31,1697,1442.0,1576.3333333333333,true,0,-0.1208,-0.0852,263,HarborTechnologies 403,Professional Services,United States,201-1000,inbound,A. Okafor,true,2025-03-21,5,0.833,Enterprise,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00010,2026-07-01,2026-07,23,52,enterprise,171,8478.21,101738.52,2027-03-20,31,1530,2016,92,31,1375,6,17,131,403,0.538,16.63,0.1046,0,0,,2026-07-31,1651,1548.6666666666667,1804.0,true,0,-0.0733,-0.1415,262,SolsticeSystems 195,Healthcare,United States,1-50,partner,E. Rossi,true,2022-03-21,6,1.0,Enterprise,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00427,2026-07-01,2026-07,23,16,enterprise,200,8307.6,99691.2,2027-03-22,31,1045,1362,90,31,938,6,17,88,268,0.45,11.61,0.222,0,0,,2026-07-31,907,961.3333333333334,1146.6666666666667,true,0,0.1521,-0.1616,264,SummitPartners 466,Technology,United States,1-50,inbound,F. Tanaka,true,2025-03-22,6,1.0,Enterprise,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00422,2026-07-01,2026-07,23,16,enterprise,178,8162.25,97947.0,2027-03-15,31,2707,3422,120,31,2385,6,17,370,685,0.6742,22.56,0.0491,1,0,,2026-07-31,3250,2973.6666666666665,2644.0,true,0,-0.1671,0.1247,257,AsterHoldings 362,Retail,Canada,51-200,partner,C. Moreau,true,2025-03-15,6,1.0,Enterprise,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00371,2026-07-01,2026-07,23,20,enterprise,184,7751.54,93018.48,2026-11-28,31,2395,2975,148,31,1487,5,15,144,604,0.8043,16.18,0.202,0,0,,2026-07-31,3700,2869.6666666666665,2617.0,true,0,-0.3527,0.0965,150,HarborSystems 447,Professional Services,Australia,201-1000,inbound,A. Okafor,true,2024-11-28,5,0.833,Enterprise,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00415,2026-07-01,2026-07,23,16,enterprise,171,7739.34,92872.08,2027-03-04,31,425,668,96,31,583,3,7,39,82,0.5614,4.43,0.1153,0,0,,2026-07-31,529,492.6666666666667,465.3333333333333,true,0,-0.1966,0.0587,246,RiverstoneAnalytics 395,Technology,United States,201-1000,self_serve,A. Okafor,true,2025-03-04,3,0.5,Enterprise,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00416,2026-07-01,2026-07,23,16,enterprise,176,7202.64,86431.68,2027-03-05,31,1219,1556,112,31,911,5,13,141,379,0.6364,10.88,0.3618,0,0,,2026-07-31,831,1015.0,1294.6666666666667,true,0,0.4669,-0.216,247,VertexHoldings 314,Non-profit,United Kingdom,51-200,self_serve,C. Moreau,true,2025-03-05,5,0.833,Enterprise,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00354,2026-07-01,2026-07,23,20,enterprise,149,7045.81,84549.72,2026-11-03,31,412,532,78,31,458,5,13,54,111,0.5235,5.28,0.1359,0,0,,2026-07-31,530,505.3333333333333,669.3333333333334,true,0,-0.2226,-0.245,125,NorthWorks 441,Financial Services,United States,1-50,partner,H. Nowak,true,2024-11-03,5,0.833,Enterprise,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00282,2026-07-01,2026-07,23,27,enterprise,149,7032.03,84384.36,2027-04-10,31,1419,1894,125,31,1522,6,17,127,427,0.8389,11.35,0.0677,0,0,,2026-07-31,1374,1339.3333333333333,1334.6666666666667,true,0,0.0328,0.0035,283,EmberlyHoldings 218,Education,United States,1-50,inbound,H. Nowak,true,2024-04-10,6,1.0,Enterprise,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00152,2026-07-01,2026-07,23,39,enterprise,149,6970.16,83641.92,2027-04-27,31,743,1030,88,31,587,5,14,52,163,0.5906,8.44,0.2799,1,0,,2026-07-31,520,662.0,738.3333333333334,true,0,0.4288,-0.1034,300,QuartzIndustries 185,Financial Services,United States,1-50,partner,B. Lindqvist,true,2023-04-28,5,0.833,Enterprise,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00276,2026-07-01,2026-07,23,28,enterprise,149,6666.99,80003.88,2027-03-22,31,1958,2627,105,31,1665,5,15,89,495,0.7047,18.65,0.1525,1,0,,2026-07-31,2397,2068.0,1782.3333333333333,true,0,-0.1831,0.1603,264,KestrelSolutions 198,Manufacturing,Canada,201-1000,inbound,D. Sharma,true,2024-03-22,5,0.833,Enterprise,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00002,2026-07-01,2026-07,23,53,enterprise,135,6258.58,75102.96,2027-02-19,31,418,858,56,31,539,3,7,81,121,0.4148,7.46,0.2464,0,0,,2026-07-31,477,440.6666666666667,409.0,true,0,-0.1237,0.0774,233,MeridianLabs 145,Education,United States,51-200,outbound,E. Rossi,true,2022-02-20,3,0.5,Enterprise,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00241,2026-07-01,2026-07,23,31,enterprise,137,6195.72,74348.64,2026-12-06,31,608,797,80,31,247,3,6,69,71,0.5839,7.6,0.7961,1,0,5.0,2026-07-31,523,551.0,675.6666666666666,true,0,0.1625,-0.1845,158,QuartzLabs 097,Healthcare,Germany,51-200,inbound,E. Rossi,true,2023-12-07,3,0.5,Enterprise,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00011,2026-07-01,2026-07,23,52,enterprise,138,5885.18,70622.16,2027-03-21,31,1239,1697,104,31,1339,5,13,198,412,0.7536,11.91,0.0856,0,0,,2026-07-31,1349,1153.6666666666667,955.3333333333334,true,0,-0.0815,0.2076,263,AsterPartners 274,Financial Services,Germany,1-50,inbound,E. Rossi,true,2022-03-22,5,0.833,Enterprise,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00142,2026-07-01,2026-07,23,40,enterprise,140,5879.25,70551.0,2027-03-18,31,315,378,53,30,326,5,13,25,82,0.3786,5.94,0.2317,0,0,,2026-07-31,335,306.3333333333333,378.6666666666667,true,0,-0.0597,-0.191,260,IronLabs 289,Technology,India,1-50,inbound,H. Nowak,true,2023-03-19,5,0.833,Enterprise,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00194,2026-07-01,2026-07,23,36,enterprise,108,5438.64,65263.68,2027-07-12,31,283,453,47,31,378,4,10,65,97,0.4352,6.02,0.1908,0,0,,2026-07-31,236,210.0,119.0,true,0,0.1992,0.7647,376,OnyxCollective 144,Manufacturing,India,1-50,outbound,F. Tanaka,true,2023-07-13,4,0.667,Enterprise,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00405,2026-07-01,2026-07,23,17,enterprise,105,5241.34,62896.08,2027-02-12,31,927,1283,59,30,990,5,13,83,222,0.5619,15.71,0.1176,0,0,,2026-07-31,1304,1123.6666666666667,1190.0,true,0,-0.2891,-0.0557,226,QuartzSystems 471,,Australia,51-200,partner,F. Tanaka,true,2025-02-12,5,0.833,Enterprise,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00151,2026-07-01,2026-07,23,39,enterprise,112,4991.3,59895.6,2027-04-26,31,362,596,40,31,311,3,7,47,65,0.3571,9.05,0.6133,0,0,,2026-07-31,491,429.0,462.6666666666667,true,0,-0.2627,-0.0728,299,HarborSystems 183,Healthcare,United States,51-200,partner,D. Sharma,true,2023-04-27,3,0.5,Enterprise,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00378,2026-07-01,2026-07,23,19,business,141,4730.86,56770.32,2026-12-10,31,291,420,52,30,326,6,17,36,81,0.3688,5.6,0.3436,1,0,5.0,2026-07-31,315,309.3333333333333,277.3333333333333,true,0,-0.0762,0.1154,162,GraniteHoldings 434,Technology,Germany,1-50,inbound,H. Nowak,true,2024-12-10,6,1.0,Mid-Market,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00006,2026-07-01,2026-07,23,52,enterprise,100,4379.89,52558.68,2027-03-10,31,289,491,47,30,279,4,10,35,55,0.47,6.15,0.5606,0,0,,2026-07-31,319,301.3333333333333,335.3333333333333,true,0,-0.094,-0.1014,252,BluePartners 046,Technology,United Kingdom,201-1000,self_serve,C. Moreau,true,2022-03-11,4,0.667,Enterprise,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00493,2026-07-01,2026-07,23,8,enterprise,104,4348.66,52183.92,2026-11-20,31,337,625,53,31,381,3,6,153,49,0.5096,6.36,0.4718,0,0,,2026-07-31,243,254.33333333333334,257.0,true,0,0.3868,-0.0104,142,HalcyonAnalytics 455,Financial Services,Canada,1-50,referral,G. Alvarez,true,2025-11-20,3,0.5,Enterprise,Establishing,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00488,2026-07-01,2026-07,23,9,business,115,4060.06,48720.72,2026-10-10,31,371,726,61,31,594,3,7,70,106,0.5304,6.08,0.2075,0,0,,2026-07-31,340,335.6666666666667,316.0,true,0,0.0912,0.0622,101,AsterSolutions 450,Education,Germany,201-1000,referral,A. Okafor,true,2025-10-10,3,0.5,Mid-Market,Establishing,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00124,2026-07-01,2026-07,23,41,business,120,4022.93,48275.16,2027-02-14,31,177,270,62,29,258,3,9,6,69,0.5167,2.85,0.1017,0,0,,2026-07-31,170,189.0,167.66666666666666,true,0,0.0412,0.1272,228,LumenCollective 228,Technology,Australia,51-200,partner,D. Sharma,true,2023-02-15,3,0.5,Mid-Market,Mature,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00440,2026-07-01,2026-07,23,15,business,116,3905.12,46861.44,2027-04-16,31,344,802,54,31,236,2,4,105,105,0.4655,6.37,0.7936,2,0,,2026-07-31,329,310.0,271.6666666666667,true,0,0.0456,0.1411,289,SolsticeAnalytics 371,Financial Services,Germany,51-200,self_serve,C. Moreau,true,2025-04-16,2,0.333,Mid-Market,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00453,2026-07-01,2026-07,23,14,business,118,3761.99,45143.88,2027-05-07,31,267,381,64,30,364,4,11,0,97,0.5424,4.17,0.0487,1,0,,2026-07-31,206,229.66666666666666,271.3333333333333,true,0,0.2961,-0.1536,310,PinnacleLabs 385,Healthcare,United Kingdom,1-50,partner,C. Moreau,true,2025-05-07,4,0.667,Mid-Market,Established,Power,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00184,2026-07-01,2026-07,23,37,business,120,3747.82,44973.84,2027-06-17,31,759,1177,54,31,803,5,15,16,196,0.45,14.06,0.17,0,0,,2026-07-31,751,731.0,690.0,true,0,0.0107,0.0594,351,GranitePartners 082,Financial Services,Germany,1-50,self_serve,A. Okafor,true,2023-06-18,5,0.833,Mid-Market,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00013,2026-07-01,2026-07,23,51,business,120,3747.63,44971.56,2027-04-05,31,1634,2318,55,31,863,5,15,110,401,0.4583,29.71,0.2393,0,0,,2026-07-31,1778,1704.0,1249.3333333333333,true,0,-0.081,0.3639,278,HalcyonWorks 081,,Australia,1-50,outbound,F. Tanaka,true,2022-04-06,5,0.833,Mid-Market,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00380,2026-07-01,2026-07,23,19,business,117,3648.99,43787.88,2026-12-24,31,436,808,49,31,441,3,7,64,92,0.4188,8.9,0.4839,0,0,,2026-07-31,505,451.6666666666667,534.6666666666666,true,0,-0.1366,-0.1552,176,CobaltCollective 348,Financial Services,United States,1-50,outbound,F. Tanaka,true,2024-12-24,3,0.5,Mid-Market,Established,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
ACC-00310,2026-07-01,2026-07,23,25,business,104,3524.35,42292.2,2027-06-26,31,139,264,44,27,245,2,5,0,20,0.4231,3.16,0.1295,0,0,,2026-07-31,138,146.0,183.0,true,0,0.0072,-0.2022,360,GraniteGroup 104,Retail,United States,1-50,outbound,E. Rossi,true,2024-06-26,2,0.333,Mid-Market,Mature,Engaged,false,false,false,false,false,false,false,false,false,false,0,Low,
